49,at what time am i [going grocery shopping]?
37,[my wife] should be contacted so that she knows [i'm coming home]
37,send text to [my wife] with message [i'm coming home].
27,"any attachments [bertha] sends, place into my [dropbox] folder."
11,what is the conversion rate of [10 euros] to [dollars]
40,can [chrome] notify me when it's using too much memory
42,can you define [lol]?
8,how late is [cvs] open?
49,when am i able to [go grocery shopping] today
45,what does traffic look like on my way [home]?
12,"[this week], how much time on [facebook]?"
26,move this [tab] to a new [window].
20,open any [document]s i had closed
11,what is the conversion into [dollars] for [10 euros]?
14,tell me when i get an [email] from [joe].
6,i want a [pumpkin spice latte] from [starbucks]
40,notify me when [chrome] starts to take up too much memory
27,upload all of [bertha]'s attachments to [dropbox]
6,can i get a [starbucks] [pumpkin spice latte]?
3,go ahead and cancel the appointment set for [4pm].
30,keep the [note] i'm working on as a [microsoft word] doc.
14,notify me when [joe] sends an [email].
44,pull up synonyms for the word [good]?
25,"if a [document] is open, then print it"
7,what is the best way to get to [safeway] if i want to [walk]?
18,turn sound off
4,i want [bing] to be my default [search engine].
20,open the [document] i just recently closed.
1,after [10 minutes] have passed block me from this site
38,do you know more about [beyonce]?
7,how do i [walk] to [safeway]?
5,where is the setting for [french] language
27,put everything [bertha] sends me into [dropbox].
50,when will my [package] get here.
10,how many calories do [oreos] contain?
45,is the traffic bad for the trip [home]?
50,when should my [package] be delivered?
8,when does [cvs] cloe
14,let me know if [joe] [email]s me.
40,how do i set warnings for the memory usage of [chrome]
39,in [5 minutes] be sure i'm awake
39,set wake time for [5 minutes].
42,does [lol] mean something?
26,turn this [tab] into a new [window].
6,get me a [starbucks] [pumpkin spice latte].
6,remind me to get [pumpkin spice latte] from [starbucks]
12,what is my total time spent on [facebook] [this week]?
26,open a new [window] with this [tab]
21,i want to hear [fancy] after this song.
34,give me photos of [kittens]
41,what [words] did i use too much in [this essay]?
40,let me know if [chrome] takes up too much memory.
2,call [sarah] [tomorrow] at [5pm].
27,move all attachments on emails from [bertha] to my [dropbox] folder.
28,i need you to hold my [id number] for me.
23,remember the [songs] from [yesterday]? play them now.
37,text [my wife] a message saying [i'm coming home]
13,when i [am watching a movie] increase the volume.
11,tell me the rate for [10 euros] to us [dollars].
24,play billboard hit [songs] from [2012]
12,show me the amount of time i spent on [facebook] [this week]
18,total silence
28,record this [id number] for later.
24,i would like to hear the top [songs] of [2012]
38,information on [beyonce].
32,let me view [photos of myself] from [2013].
15,please update me when [my script] finish running.
35,go back to the last [tab].
21,play the song [fancy] after the current song.
9,what's the number of [emails] that i wrote [today]?
14,please let me know whenever [joe] sends me an [email].
8,show me how late [cvs] is open
7,find how to [walk] to [safeway].
2,call [sarah] at [5pm] [tomorrow].
34,locate images for [kittens].
5,can you change language to [french]?
49,tell me when i need to [go grocery shopping].
48,my next meeting is scheduled for when?
36,have screeshot ready to send it to [joe] via [email].
9,count the number of [emails] i have written [today]
13,"when i [am watching a movie], raise volume level."
20,open up the [document] i closed a second ago.
4,set my [search engine] to default to [bing]
24,play the best [2012] [songs].
6,when can i order a [pumpkin spice latte] from [starbucks]
20,show previously opened [document]
23,play the [songs] that i listened to [yesterday].
11,can you tell me how much [10 euros] is in [dollars]?
28,don't forget my [id number] for me.
36,make sure [joe] get the [email] with a copy of the screenshot
47,i'd like to know the name of the best [restaurant] near me.
8,until what time is [cvs] open?
36,do a screenshot and [email] it to [joe].
31,this location needs to be saved as my [home].
14,tell me if i get an [email] from [joe].
6,i would like a [pumpkin spice latte] from [starbucks]
38,do you have more information about [beyonce]
13,"whenever i [am watching a movie], turn up the sound."
48,what time is my next meeting?
1,do not allow me to access this site after [10 minutes]
10,how are [oreos] in terms of calorie count?
23,i want to hear the same [songs] i listened to [yesterday].
26,open [tab] in a new [window].
25,i want to print all open [documents]
33,give me all the [new york times] articles i have read in the [last month].
29,can you remind me to read this [article] later?
6,i want a [pumpkin spice latte] from [starbucks].
36,create a screenshot and [email] it to [joe].
30,save the [note] as a [microsoft word] document.
17,put all [downloads] in my [desktop] folder.
21,play the song [fancy] next.
19,all other apps need to be muted if i [am watching youtube].
38,give me information about [beyonce].
24,locate [2012]' top 40 [songs]
29,"later, remind me that i want to read [this article]."
18,silence everything
37,alert [my wife] so she knows that [i'm coming home].
36,screenshot it and [email] it to [joe].
34,i want to see pictures of [kittens].
43,explain this [error] to me.
44,what is a better word for [good]?
15,"when [my script] finishes running, tell me."
24,play all of the hit [songs] from [2012].
4,make [bing] my main [search engine] from now on.
14,"every time i receive an [email] from [joe], alert me"
8,when does [cvs] close?
14,let me know if i get an [email] from [joe]
5,how do i change the language to [french]
48,what is the date of my next meeting?
32,look for [photos of myself] from the year [2013].
25,print open [documents]
35,go back one [tab]
44,what's a better word choice instead of the word [good]?
8,at what time does [cvs] close?
48,when's the next meeting for me?
36,screenshot this and give it to [joe] by [email].
29,make sure i remember to review [this article] in the future.
12,[facebook] consumed how much of my time [this week]
18,silence everything
22,play [classical music] anytime that i have [microsoft word] running.
47,what is the best [restaurant] in my area?
32,show any [photos of myself] from [2013].
8,"is [cvs] still open, and if so for how long?"
42,can you tell me what [lol] means?
24,what [songs] were popular in [2012]
40,let me know when [chrome] is too large
2,hit up [sarah] at [5pm] [tomorrow]
26,make a new [window] with this [tab]
1,block me from this site after [10 minutes].
9,total [emails] that i wrote [today].
25,print the [documents] i have open now.
43,look up the meaning of this [error].
13,the volume should increase when i [am watching a movie]
21,i want to hear [fancy] next.
37,let [my wife] know that [i'm coming home] now.
33,let me see all the [new york times] articles that i've read in the [last month].
16,make a reservation for [tonight] at [7pm] at [red lobster].
36,send a screenshot of this to the [email] of [joe].
19,silence other apps when i [am watching youtube].
17,all [downloads] go on the [desktop]
14,let me know if i receive an [email] from [joe].
29,don't let me forget to read [this article] later.
41,"in [this essay], which [words] do i overuse?"
15,i want to know when [my script] finishes running
37,send a message to [my wife] that [i'm coming home].
47,what's the most popular [restaurant] in my area?
19,stop the sound on other when i [am watching youtube]
1,hide the website from me after [10 minutes].
45,report what the traffic is like for the drive [home].
6,order me a [pumpkin spice latte] at [starbucks]
1,"when  [10 minutes] are up, block me from this site."
40,let me know when [chrome] needs an excess of memory to operate.
38,let me know more about [beyonce].
13,turn up the volume while i [am watching a movie].
24,play the best [songs] that were popular in [2012]
21,"after this song ends, please play [fancy] ."
28,make sure to remember my [id number] for me.
13,automatically increase volume level when i [am watching a movie].
28,save my [id number].
33,show me all the [new york times] articles that i've read in the [last month].
42,what does [lol] mean?
49,what's a good time to [go grocery shopping]?
21,i want [fancy] to play after this song.
33,what are the [new york times] articles i've read [last month]?
16,reserve [red lobster] for [7pm] [tonight]
38,"[beyonce], tell me more about her."
6,order a [pumpkin spice latte] from [starbucks].
50,when is my [package] due?
50,tell me when my [package] is expected to arrive.
35,take me back to the [tab] i was just looking at.
50,when will i get my [package]?
45,are there any traffic delays on the route [home]?
18,turn all volumes down
8,what are the [cvs] closing hours?
48,tell me when my next meeting starts
40,"when [chrome] is using too much memory, warn me."
20,the [document] i just closed is the one to open
16,get me reservations [red lobster] at [7pm] [tonight]
49,what is the best time to [go grocery shopping]?
39,wake-up alarm [5 minutes] from now please.
6,i would like a [pumpkin spice latte] from [starbucks].
32,list all [photos of myself] from [2013].
16,reserve a table for [7pm] [tonight] at [red lobster].
19,turn off volume on other programs when i [am watching youtube]
37,i need to let [my wife] know that [i'm coming home].
39,set an alarm for me [5 minutes] from now
29,later on remind me to read [this article].
9,how many [emails] have i composed [today]?
16,i would like you to have reservation at [red lobster] at [7pm] [tonight].
37,notify [my wife] [i'm coming home].
10,what are the nutrition facts in an [oreo]?
25,print all [documents] that are open.
17,move all files in [downloads] to my [desktop].
10,how many calories do [oreos] have?
29,don't let me forget to read [this article] in a bit.
18,i don't want any sounds because it should be muted
39,set off an alarm to wake me in [5 minutes].
46,please show me my favorite [websites] from [last year].
2,[5pm] [tomorrow] call [sarah]
10,do u know the number of calories in [oreos]?
25,print all open [documents].
39,set an alarm in [5 minutes] from now.
3,cancel my appointment at [4pm].
1,can you block me from this site after [10 minutes]?
9,how many [emails] were sent out [today]?
28,please remember my [id number].
14,alert me if i get an [email] from [joe].
21,play [fancy] next.
48,when is next meeting?
49,when do i have some free time to [go grocery shopping]?
39,remind me to wake up in [5 minutes].
47,how far is the best [restaurant] from me
49,when should i leave to [go grocery shopping].
9,tell me how many [emails] i wrote [today].
20,i would like you to open the [document] that i just closed.
3,remember to cancel my [4pm] appointment.
2,[sarah] needs to be called at [5pm] [tomorrow]
21,after this song is finished i want to hear [fancy] next.
4,i choose [bing] as my default [search engine]
46,what were my favorite [websites] [last year]?
49,what time is a good time to [go grocery shopping]?
34,can you give me some pictures of [kittens]?
25,i want my currently open [documents] printed
36,send [joe] via [email] a screenshot.
1,please only let me stay on this site for [10 minutes].
49,what time should i [go grocery shopping]?
3,ged rid of my [4pm]
29,save [this article] for later
33,what are all the [new york times] articles that i've read in the [last month]?
27,copy all of the attachments from [bertha] to [dropbox] folder.
42,can you tell me what [lol] means?
16,book a table for me [tonight] at [red lobster] at [7pm].
6,order me a [pumpkin spice latte] from [starbucks].
46,what [websites] were my favorite [last year]?
12,please tell me how much time i spent on [facebook] [this week]?
21,play the song [fancy] next.
41,what [words] are mot commonly used in [this essay]?
16,put [red lobster] on my calendar for [7pm] [tonight]
24,i want to listen to the top [songs] from [2012]
45,is there traffic on the way [home] ?
32,show me all [photos of myself] that were taken in [2013].
41,count the number of [words] in [this essay]?
3,i won't be attending my [4pm] appointment
24,start the most popular [songs] of [2012]
12,"during [this week], how much time have i spent on [facebook]"
46,what [websites] were my favorites [last year]?
40,warn me when [chrome] is using too much memory.
42,what does [lol] stand for?
30,save this [note] to [microsoft word]
41,in [this essay] what [words] do i overuse?
42,what does [lol] mean?
31,mark this location as [home].
10,google [oreos] calories
9,how many [emails] have i written in yahoo mail [today]?
18,mute all sound
44,what is another word for [good]?
34,i want to see pictures of [kittens].
40,tell me when [chrome] is using too much memory.
21,"after this song ends, please play [fancy]"
15,when [my script] has finished running let me know
26,open the current [tab] in a new [window]
8,can you tell me when [cvs] closes?
25,print [documents]
3,i need to cancel my [4pm] appointment.
31,i want this location to be [home].
38,what more do you know about [beyonce]
37,notify [my wife] that [i'm coming home].
25,print the open [documents].
21,after this song play [fancy].
10,how many calories in each [oreo]?
26,this [tab] needs to be pulled into a new [window].
30,please save my [note] as a document in [microsoft word].
46,which [websites] were my favorite [last year]?
10,how many calories do [oreos] have?
35,go back to the [tab] i was looking at.
10,[oreos] contain how many calories
27,automatically save any email attachments from [bertha] to my [dropbox] folder.
16,i want you to make a reservation at [red lobster] for [7pm] [tonight].
50,the time my [package] will arrive?
20,open my most recently closed [document].
47,what is the best [restaurant] in my neighborhood?
9,how many [emails] did i write [today]?
28,keep a record of my [id number] for me.
36,after taking a screenshot send it to [joe] via [email].
15,"when [my script] finishes, let me know."
31,remember this location as [home].
36,[email] a screenshot of this to [joe].
45,how traffic look like on the way [home]?
14,i want to know if [joe] sends me an [email]
48,what time is next meeting?
15,notify me when my [my script] is done.
12,what is the number of hours that i stayed on [facebook] for [this week]?
19,"when i [am watching youtube], keep any other apps quiet."
11,how much is [10 euros] in [dollars]?
38,let me know more about [beyonce].
2,call the phone number of [sarah] at [5pm] [tomorrow].
44,what's a stronger substitute word for the word [good]?
45,traffic conditions on the way [home]?
14,alert me if i get an [email] from [joe]
34,bring up pictures of [kittens].
47,i will be happy you will let me know about the best [restaurant] near me.
26,pull out this [tab] and a new [window] will start.
40,alert me when [chrome] is taking too much memory.
4,"i don't want google, set [search engine] to [bing]."
18,mute all
9,the number of [emails] i wrote [today]?
7,if i [walk] to [safeway] how do i get there?
49,what is the plan to [go grocery shopping]?
31,set this location as [home].
46,i want my favorite website [last year]
8,when does [cvs] close?
9,how many [emails] have i written [today]?
14,"if [joe] [email]s] me, tell me."
26,click and drag this [tab] out and bring it to a new [window].
34,find and show me some pictures of [kittens].
33,show me articles i've read in the [last month] from the [new york times]
18,everything should be silent
48,search my calendar for the next meeting date?
14,"when i get an [email] from [joe], tell me."
38,do you know more about [beyonce]?
2,at [5pm] [tomorrow] call [sarah]
6,at [starbucks] get me a [pumpkin spice latte]
3,call and cancel my [4pm] appointment.
1,if i've been on this site for [10 minutes] then block me.
22,play [classical music] whenever [microsoft word] is open.
37,inform [my wife] that [i'm coming home].
18,can you please mute everything?
31,set [home] at this location.
1,after [10 minutes] block me from this site
33,show me all articles i have read from the [new york times] over the [last month].
48,when do i have my next meeting?
38,i want to know everything about [beyonce]
20,the [document] i closed needs to opened.
43,tell me what this [error] means?
50,when is my [package] scheduled to show up?
31,this location should be saved as [home].
37,"respond[my wife],  i am coming home."
15,alert me when [my script] is done.
48,what time is my next meeting at?
17,save all my [downloads] on my [desktop]
11,what is [10 euros] in [dollars]?
33,"in the [last month], which articles have i read from the [new york times]"
47,what's the best reviewed [restaurant] in irvine?
13,be sure to turn the volume up when i [am watching a movie].
42,what do the letters [lol] stand for?
7,show google map of how i can [walk] to [safeway]
45,"when i drive [home], how will the traffic be?"
32,can you display a few [photos of myself] from back in [2013]?
3,get rid of my [4pm] appointment.
22,remember to play [classical music] when [microsoft word] is open.
36,send this screenshot to [joe] through his [email].
47,what's the highest-rated [restaurant] in the area?
15,"when [my script] is finished, make sure to let me know."
12,i want to see how much time i spent on [facebook] [this week]
23,i want to hear the [songs] from [yesterday] again.
38,"in regards to [beyonce], how do i learn more"
4,put [bing] as my default [search engine]
12,how long did i spend on [facebook] [this week]?
49,"if i want to [go grocery shopping], when should i do it"
46,[last year] what [websites] did i visit most?
3,i need you to cancel the [4pm] appointment that i have.
5,make the language [french]
11,[10 euros] is how many [dollars]?
4,please change my default [search engine] from google to [bing].
37,let [my wife] know [i'm coming home].
39,let me sleep for [5 minutes] then wake me.
42,what does [lol] mean?
25,these [documents] need to be printed now.
29,make sure to remind me to read [this article] later today.
18,turn all sound off
48,what date is my next meeting?
25,print all open [documents].
23,make a playlist with all [songs] that i heard [yesterday].
48,do you know when my next meeting is?
38,tell me more history about [beyonce].
43,show me the meaning of this [error]
45,can you describe the traffic on the way [home]?
6,get me [starbucks]'s [pumpkin spice latte]
2,[tomorrow] call [sarah] at [5pm].
5,switch the language to [french] please.
31,remember this location as [home].
25,print my [documents] that are currently open.
12,show me a log of the time spent on [facebook] [this week]
10,what are the total calories in an [oreos] cookie?
39,set alarm for [5 minutes]
36,please capture the screen and send it to [joe] via [email].
12,what was my time spent [facebook] [this week]?
41,in [this essay] are there any [words] that i use too often?
14,notify me when [joe] sends me a [email].
50,when will my [package] be here?
39,wake up call in [5 minutes].
23,"for now, i would like to hear the [songs] i heard [yesterday]."
18,make the volume zero for everything.
34,i want to see pictures of [kittens].
16,reserve a spot at [red lobster] [tonight] for [7pm].
42,what does the abbreviation [lol] mean?
13,whenever i [am watching a movie] i want you to increase the volume.
2,"[tomorrow], call [sarah] at [5pm]."
22,when [microsoft word] is opened play [classical music]
48,do you know when my next meeting is?
36,send a screenshot to [joe] using [email].
5,how can i read this in [french]
38,tell me some more things about [beyonce].
1,stop me from using this site after [10 minutes].
26,in the new [window] place that [tab].
11,i want to know how much [10 euros] is in [dollars].
17,take my [desktop] folder and move all of my [downloads] into it.
41,are any [words] overused in [this essay].
48,what's my next meeting scheduled at?
5,use [french] instead of the current language.
38,"[beyonce], tell me more about her."
27,put all [bertha]'s attachments into my [dropbox] folder.
17,transfer all [downloads] to my [desktop] folder.
1,make this site inaccessible after [10 minutes]
46,what [websites] did i frequent [last year]?
31,set this location as [home]
18,silence everything.
1,once [10 minutes] pass block me from using this site
10,[oreos] are how high in calories?
2,"at [5pm] [tomorrow], make a phone call to [sarah]."
5,switch the language to [french].
21,[fancy] should play after this song
13,please turn the volume up while i [am watching a movie].
24,play the most popular [songs] from [2012].
14,tell me if [joe] sends an [email].
36,take and send a screenshot to [joe] by [email].
22,start to play [classical music] when [microsoft word] is open.
28,please remember this [id number].
33,can you tell me all the [new york times] articles i've read in the [last month]?
16,i want a reservation at [red lobster] for [7pm] [tonight].
50,when will the [package] be delivered?
45,how is traffic on the way back [home]?
24,give me the best [songs] from [2012].
2,remind me that i need to call [sarah] at [5pm] [tomorrow].
38,i want to know more about [beyonce].
32,can you show me [photos of myself] from [2013].
28,save my [id number] so i'll have it later.
23,play every song that i listened to [yesterday].
35,what was the last [tab]?
14,alert me if [joe] sends me an [email].
19,"when i [am watching youtube], mute other apps"
23,please play same [songs] from [yesterday]
14,"when [joe] [email]s me, let me know."
28,please make sure to remember my [id number].
22,"anytime i open [microsoft word], play [classical music]."
38,what can you tell me about [beyonce]?
29,please set a reminder at 8pm tonight to read [this article].
39,get me up in [5 minutes].
28,remember my [id number].
30,save the [note] i wrote as a document in [microsoft word].
6,i want a [pumpkin spice latte] from [starbucks].
20,the [document] i just closed should be opened
4,make [bing] my default [search engine].
21,when this song is over play [fancy].
37,inform [my wife] [i'm coming home].
29,please make sure i read [this article] later.
7,[walk]ing] routes to [safeway].
36,[email] a screenshot of this to [joe].
47,please tell the best [restaurant] near me.
41,spell check [this essay] for any overused [words]
26,place [tab] in new [window].
9,have i written many [emails] [today]?
5,translate the current language to [french] instead.
20,open previous [document]
29,"i need to read this [article] later, remind me."
36,"every time i take a screenshot, send it in an [email] to [joe]"
1,after i've been on this site for [10 minutes] i want you to block me.
29,remind me to read [this article] later.
24,find the top [songs] from [2012] and play them.
6,please order me a [pumpkin spice latte]  from [starbucks].
48,check my calendar for the next meeting?
21,play the song [fancy] when this is over.
36,take a screenshot and [email] it to [joe].
46,what were my most viewed [websites] [last year]?
19,while i [am watching youtube] make the other apps silent
8,what time is [cvs] open until?
19,"ever time i [am watching youtube], mute other applications"
21,"after this song is over, play [fancy]."
29,"later, please alert me to read [this article]"
6,go to [starbucks] and get a [pumpkin spice latte] for me.
6,get me a [starbucks] [pumpkin spice latte].
19,mute all apps when i [am watching youtube]
3,"i cannot make my [4pm] appointment, so please cancel it"
29,"i want to read [this article], so remind me to do so later."
31,make this is my [home] location
23,play the same [songs] that i played [yesterday].
16,reserve a table at [red lobster] for [7pm] [tonight].
30,save this [note] as a [microsoft word] document.
44,find a better word for [good]
8,the time [cvs] closes?
7,what road should i [walk] on to get to [safeway]?
45,is the traffic near my [home] bad?
36,take a screenshot and [email] it to [joe].
29,"later on, remind me to read [this article]"
32,show [photos of myself] from [2013]
45,check the traffic for [home].
1,block me from this site in [10 minutes].
19,other apps should be muted when i [am watching youtube]
4,i want to use [bing] for [search engine]
50,at what time will my [package] arrive?
6,order me a [pumpkin spice latte] from [starbucks].
22,i'd like to hear [classical music] whenever [microsoft word] is open.
14,send me a notification if i receive any [email] from [joe].
25,all open [documents] should print
48,what time is the next meeting?
4,set [bing] as my default [search engine]
39,wake me up by alarm in [5 minutes].
31,this is the location to set as [home].
8,how late does [cvs] stay open?
39,set alarm to go off in [5 minutes].
28,make sure to keep my [id number] stored
9,how many [emails] have i sent [today]?
39,[5 minutes] from now wake me up.
47,what [restaurant] that's close by would be considered the best?
41,what [words] do i use too frequently in [this essay]?
37,send a message to [my wife] that [i'm coming home].
35,bring me back to the [tab] that i was just on.
38,give me more information on [beyonce].
36,send a screenshot to [joe] via [email].
17,please move all of my [downloads] to my [desktop] folder.
46,what [websites] did i visit the most [last year]?
7,what are routes to [walk] to [safeway]
26,open this [tab] in a new [window].
50,when will my [package] be delivered?
37,send text to [my wife] stating that [i'm coming home]
16,make a reservation for me at [red lobster] at [7pm] [tonight].
43,what causes this [error]
47,please tell me what the best [restaurant] near me is.
26,pull this [tab] out into a new [window].
30,save [note] as a document in [microsoft word].
10,[oreos] have how many calories
17,change all [downloads] over to my [desktop] folder.
44,what is a better term for the word [good]?
21,i want to listen to [fancy] after this song.
22,"when i'm using [microsoft word], play [classical music]."
33,show me anything from the [new york times] that i've read this [last month].
25,please print the [documents] that are open now.
35,return to the last [tab].
47,what is the best [restaurant] in my vicinity?
31,save this spot as [home].
20,reopen my last closed [document].
38,tell me more about [beyonce].
38,what's the latest gossip on [beyonce].
28,keep my [id number] in memory for me.
26,move this [tab] to a new [window]
49,what time should i [go grocery shopping]?
33,let me see all the articles i read [last month] from the [new york times].
26,open up this [tab] in a new [window].
49,when am i free to [go grocery shopping] this evening
33,how many [new york times] articles did i read in the [last month]
31,call this location [home] and save it.
5,let's  use  only  [french].
7,what's the best way to [walk] to [safeway]?
7,what's the best way to [walk] to [safeway]?
19,remove the sound from other apps when i [am watching youtube]
43,tell me what this [error] means?
8,how late into the evening is [cvs] open?
9,do you know how many [emails] i have written [today]?
20,reopen that [document] i just closed
9,please bring up the number of [emails] i wrote [today].
23,replay the [songs] that i played [yesterday].
21,play [fancy] next.
29,help me remember to read [this article] later.
48,what upcoming meeting do i have next?
22,have [classical music] play each time [microsoft word] is open
35,change back to the [tab] that i was looking at.
18,turn down the sound.
36,snap screenshot and [email] it to [joe].
35,please bring up the last [tab] i had open.
16,i need to reserve a table at [red lobster] for [tonight] at [7pm].
19,when i [am watching youtube] i want my other apps off.
12,how many hours did i spend on [facebook] [this week]?
14,tell me if i get an [email] from [joe].
50,tell me the arrival date for my [package].
22,"whenever i open [microsoft word], please play some [classical music] ."
